Dir,Comments,Annotated,Nem,Image,Y,X,Mag,Family,Genus,Species,View,overall body length,distance of vulva from anterior ,% distance of vulva from anterior,stylet or spear length (stomatostyle or odontostyle),% distance from anterior to median bulb relative to length of esophagus,% distance of anterior phasmid from anterior of nematode in relation to body length,% distance of dorsal esophageal gland opening from stylet knobs in relation to stylet length,% distance of phasmid from anus in relation to length of tail,% distance of posterior phasmid from anterior of nematode in relation to body length,% length of anterior female gonad in relation to body length,% length of male gonad relative to body length,% length of posterior female gonad in relation to body length,(distance of dorsal esophageal gland opening from stylet knobs x 100)/(length of stylet),(distance of phasmid(when not erratic) from anus x 100)/( length of tail),body length / distance from anterior to base of esophageal glands,body length / distance from anterior to esophago-intestinal valve,body length / greatest body diameter,body length / tail length,capitulum length in µm,conus of stomatostyle/total stomatosyle length,distance from anterior end to excretory pore in µm,distance from base of stylet to median bulb valve/stylet length.,distance from vulva to anus,gubernaculurn length in µm,number of body annules between anterior and excretory pore,number of body annules between anus and tail tip,number of body annules between vulva and anus,number of body annules between vulva and tail tip,number of specimens on which measurements are based,portion of body from anus or cloaca to posterior terminus,SE/L (measured in same units) expressed as %).,spicule length in µm,stylet extension (odontophore) length in µm,stylet length / body diameter at base of stylet,stylet length/body length (measured in same units as %).,tail length / tail diameter at anus or cloaca,total number of body annules,Flickr URL
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\2204.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\2205.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\040x\2864.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\040x\2865.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\040x\2866.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\040x\2867.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\040x\2868.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\040x\2869.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2985.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2986.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2987.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2988.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2989.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2990.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2991.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2992.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2993.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0011,ogf-0019/Nem_0011\100x\2994.jpg,17.5,135.5,,Dorylaimidae,,,,558.63,308.51,0.552261783291266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\010x\2206.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\010x\2207.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2870.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2871.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2872.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2873.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2874.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2875.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2876.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2877.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\040x\2878.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\2995.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\2996.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\2997.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\2998.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\2999.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3000.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3001.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3002.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3003.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3004.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3005.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3006.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0019/Metadata.ods,,,Nem_0012,ogf-0019/Nem_0012\100x\3007.jpg,18.5,137.0,,Criconematidae,,,,687.73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\010x\2210.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\010x\2211.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\010x\2212.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\010x\2213.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\010x\2214.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2471.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2472.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2473.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2474.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2475.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2476.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2477.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\040x\2478.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2595.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2596.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2597.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2598.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2599.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2600.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2601.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2602.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2603.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0001,ogf-0020/Nem_0001\100x\2604.jpg,5.2,142.0,,Tylencholaimoidea,,,,595.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\010x\2215.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\010x\2216.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2479.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2480.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2481.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2482.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2483.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2484.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2485.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\040x\2486.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2605.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2606.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2607.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2608.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2609.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2610.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2611.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2612.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0002,ogf-0020/Nem_0002\100x\2613.jpg,9.0,138.0,,Tylencholaimoidea,,,,543.78,364.32,0.669976828864614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\010x\2217.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\010x\2218.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\010x\2219.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2488.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2489.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2490.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2491.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2492.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2493.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2494.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2495.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\040x\2496.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2615.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2616.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2617.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2618.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2619.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2620.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2621.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2622.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2623.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2624.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2625.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2626.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0020/Metadata.ods,,,Nem_0003,ogf-0020/Nem_0003\100x\2627.jpg,10.3,140.0,,Plectidae,,,,786.94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
